gene_id,position,insertions,essentiality
NA,3755725,1878.5,unknown
NA,3755739,132.5,unknown
NA,3755874,2619.2,unknown
NA,3755928,7221.2,unknown
NA,3755960,780.5,unknown
NA,3755987,4019.5,unknown
NA,3756018,2749.2,unknown
NA,3756050,1122,unknown
NA,3756076,1939.6,unknown
NA,3756113,2844.8,unknown
PPE56,3756124,92.1,unknown
PPE56,3756226,13391.9,unknown
PPE56,3756362,5025.2,unknown
PPE56,3756479,606,unknown
PPE56,3756721,8777.6,unknown
PPE56,3756755,139,unknown
PPE56,3756847,3084,unknown
PPE56,3756878,1558.4,unknown
PPE56,3757034,1712.8999999999999,unknown
PPE56,3757093,3223.5,unknown
PPE56,3757123,1753,unknown
PPE56,3757303,9862.2,unknown
PPE56,3757373,648.9,unknown
PPE56,3757497,494.4,unknown
PPE56,3757519,1034,unknown
PPE56,3757574,843.3,unknown
PPE56,3757700,3321.8,unknown
PPE56,3757730,2481,unknown
PPE56,3757835,780.1,unknown
PPE56,3757957,9813.6,unknown
PPE56,3758212,16900.7,unknown
PPE56,3758414,2642.9,unknown
PPE56,3758494,2381.2,unknown
PPE56,3758524,4362.3,unknown
PPE56,3758532,8922.3,unknown
PPE56,3758534,9519.6,unknown
PPE56,3758546,2243,unknown
PPE56,3758577,11980,unknown
PPE56,3758610,4855.7,unknown
PPE56,3758765,2076.9,unknown
PPE56,3758860,5810.4,unknown
PPE56,3758969,1370.9,unknown
PPE56,3759064,5150.1,unknown
PPE56,3759134,613.4,unknown
PPE56,3759167,242.6,unknown
PPE56,3759239,117.7,unknown
PPE56,3759364,24664.4,unknown
PPE56,3759446,212,unknown
PPE56,3759539,1793.8,unknown
PPE56,3759718,11418.8,unknown
PPE56,3760015,3564.1,unknown
PPE56,3760068,0,unknown
PPE56,3760166,607.1,unknown
PPE56,3760196,11129.7,unknown
PPE56,3760200,12758.6,unknown
PPE56,3760470,3479.5,unknown
PPE56,3760476,155.4,unknown
PPE56,3760666,6123.7,unknown
PPE56,3760846,11631.3,unknown
PPE56,3760936,7431.6,unknown
PPE56,3761062,1232.4,unknown
PPE56,3761117,2636.6,unknown
PPE56,3761165,5.7,unknown
PPE56,3761366,1097.2,unknown
PPE56,3761531,20641.2,unknown
PPE56,3761990,503.90000000000003,unknown
PPE56,3762000,4430.6,unknown
PPE56,3762008,995.0999999999999,unknown
PPE56,3762125,3834.9,unknown
PPE56,3762147,1543.8,unknown
PPE56,3762170,689.7,unknown
PPE56,3762176,510.2,unknown
PPE56,3762212,4992,unknown
PPE56,3762218,1056.9,unknown
PPE56,3762331,4015,unknown
PPE56,3762404,28.7,unknown
PPE56,3762454,10307,unknown
PPE56,3762548,2497.1,unknown
PPE56,3762554,5835.4,unknown
PPE56,3762614,3301.1,unknown
PPE56,3762643,5209.4,unknown
PPE56,3762698,1781.7,unknown
PPE56,3762713,353.8,unknown
PPE56,3762716,1111.4,unknown
PPE56,3762737,1034.3,unknown
PPE56,3762818,422.09999999999997,unknown
PPE56,3762827,707.2,unknown
PPE56,3762859,2319.6,unknown
PPE56,3763175,274.8,unknown
PPE56,3763297,9481.5,unknown
PPE56,3763380,7587.9,unknown
PPE56,3763541,50.699999999999996,unknown
PPE56,3763715,4243.2,unknown
PPE56,3763797,304.9,unknown
PPE56,3763824,6658.8,unknown
PPE56,3763835,90.5,unknown
PPE56,3763866,2916,unknown
PPE56,3763910,5473.2,unknown
PPE56,3763950,261.5,unknown
PPE56,3764118,47.1,unknown
PPE56,3764224,787.1,unknown
PPE56,3764254,1395,unknown
PPE56,3764404,11624.9,unknown
PPE56,3764474,1451.3,unknown
PPE56,3764477,4810.6,unknown
PPE56,3764579,464.79999999999995,unknown
PPE56,3764675,3444.2,unknown
PPE56,3764704,8262.5,unknown
PPE56,3765058,10873.9,unknown
PPE56,3765281,3300.7000000000003,unknown
PPE56,3765392,61.099999999999994,unknown
PPE56,3765428,3370.4,unknown
PPE56,3765443,1053.8,unknown
PPE56,3765455,283.6,unknown
PPE56,3765491,0,unknown
PPE56,3765536,74.4,unknown
PPE56,3765552,34.5,unknown
PPE56,3765596,0,unknown
PPE56,3765602,0,unknown
PPE56,3765611,0,unknown
PPE56,3765632,37.6,unknown
PPE56,3765672,0,unknown
PPE56,3765765,1886.9,unknown
PPE56,3765773,70.4,unknown
PPE56,3765970,39948.2,unknown
PPE56,3766150,6293.8,unknown
PPE56,3766223,27.6,unknown
PPE56,3766240,2593.8,unknown
PPE56,3766244,45.900000000000006,unknown
PPE56,3766325,18.1,unknown
PPE56,3766355,10.1,unknown
PPE56,3766450,7310,unknown
PPE56,3766481,654.7,unknown
PPE56,3766541,130.29999999999998,unknown
PPE56,3766657,7171.5,unknown
PPE56,3766724,871.5,unknown
PPE56,3766813,1701.2,unknown
PPE56,3766855,3170.4,unknown
PPE56,3767059,1633.3,unknown
PPE56,3767227,3398.4,unknown
NA,3767344,225.7,unknown
NA,3767387,352.2,unknown
NA,3767397,149,unknown
NA,3767438,12340,unknown
-,3767601,1464.5,unknown
-,3767615,7874.1,unknown
-,3767673,1650.6000000000001,unknown
-,3767712,9565.5,unknown
-,3767738,378.2,unknown
-,3767758,9191.2,unknown
-,3767779,7072.1,unknown
-,3767824,12099.1,unknown
-,3767854,3542.6,unknown
-,3767863,3271.5,unknown
-,3767956,9184.6,unknown
-,3768166,2129.9,unknown
-,3768173,8904.9,unknown
-,3768190,4115,unknown
-,3768206,2143,unknown
-,3768645,435.1,unknown
-,3768742,1983,unknown
NA,3768767,10439.6,unknown
NA,3768806,295.2,unknown
NA,3768858,11144.1,unknown
-,3768908,646.5,unknown
-,3768977,5094.2,unknown
-,3769048,642.1,unknown
-,3769099,2806.8,unknown
NA,3769187,1731.1000000000001,unknown
NA,3769206,182.1,unknown
NA,3769234,3509,unknown
NA,3769236,4650,unknown
-,3769289,4034.3,unknown
-,3769429,5475.7,unknown
-,3769503,3106.3,unknown
-,3769514,253.5,unknown
-,3769575,426.5,unknown
-,3769591,7300.7,unknown
-,3769669,2284.1,unknown
-,3769686,767.5,unknown
-,3769697,190.70000000000002,unknown
-,3769722,1534.1,unknown
-,3769846,8.8,unknown
-,3769879,0,unknown
folD,3770137,0,unknown
folD,3770241,0,unknown
folD,3770331,0,unknown
folD,3770366,0,unknown
folD,3770400,0,unknown
folD,3770540,0,unknown
folD,3770664,0,unknown
folD,3770675,12.3,unknown
folD,3770790,0,unknown
NA,3770884,0,unknown
NA,3770897,0,unknown
NA,3770908,0,unknown
NA,3770915,0,unknown
NA,3770921,5.7,unknown
NA,3770931,150,unknown
-,3771003,2237.2,unknown
-,3771070,3311.9,unknown
-,3771094,5147.2,unknown
-,3771150,812.4,unknown
-,3771182,3047.2000000000003,unknown
-,3771381,1615.5,unknown
-,3771420,5851.8,unknown
-,3771462,1418.4,unknown
-,3771468,3038.2,unknown
NA,3771489,1391.9,unknown
NA,3771503,7317.5,unknown
-,3771583,801.1,unknown
-,3771656,1276.9,unknown
-,3771704,1034.6,unknown
-,3771798,2590.1,unknown
-,3771913,768.3000000000001,unknown
-,3772033,5866.1,unknown
-,3772037,12105.9,unknown
-,3772119,2445.1,unknown
-,3772269,662.7,unknown
-,3772316,9180.3,unknown
-,3772342,218.5,unknown
-,3772402,1632.1,unknown
-,3772418,1679,unknown
-,3772424,174.3,unknown
-,3772436,5564,unknown
-,3772443,275.5,unknown
-,3772645,9501.699999999999,unknown
-,3772667,1895,unknown
-,3772703,2296.3,unknown
NA,3772792,3374.7,unknown
NA,3772810,2637,unknown
-,3773062,3186.9,unknown
-,3773076,4844,unknown
-,3773188,2280.7,unknown
-,3773283,319.5,unknown
-,3773339,468.4,unknown
-,3773390,0,unknown
-,3773588,295.2,unknown
-,3773681,620.6,unknown
-,3773779,145.8,unknown
-,3773885,0,unknown
-,3773893,222.9,unknown
-,3774071,152.5,unknown
-,3774078,631.8,unknown
-,3774082,3026.9,unknown
-,3774318,1586.1,unknown
-,3774340,6500.8,unknown
-,3774401,597.3,unknown
-,3774527,1846.8,unknown
-,3774600,0,unknown
-,3774606,2597,unknown
-,3774626,1286.2,unknown
-,3774654,553.8,unknown
-,3774711,1941.5,unknown
-,3774727,2.6,unknown
-,3774792,526.6999999999999,unknown
-,3774917,4921.4,unknown
-,3775147,1447.9,unknown
-,3775201,986.8000000000001,unknown
-,3775258,779.3,unknown
-,3775292,1240.3,unknown
-,3775433,1379.7,unknown
-,3775539,3034.8,unknown
-,3775626,1396.5,unknown
-,3775654,347.2,unknown
-,3775729,1173.6,unknown
-,3775777,36.1,unknown
-,3775787,2968,unknown
-,3775879,2245,unknown
-,3775905,590.1,unknown
-,3775941,2780.6,unknown
-,3776060,2025.1,unknown
-,3776125,635.7,unknown
-,3776140,180.2,unknown
-,3776165,1712.8,unknown
-,3776235,625.2,unknown
-,3776394,292.4,unknown
-,3776525,6123.2,unknown
-,3776595,3296.2,unknown
-,3776626,387.4,unknown
-,3776818,1511.3,unknown
-,3776982,296.5,unknown
-,3777170,1045.5,unknown
-,3777216,1945.5,unknown
-,3777311,2388.4,unknown
-,3777398,15968.5,unknown
-,3777415,148.9,unknown
-,3777490,3199.1,unknown
-,3777505,1560.6,unknown
-,3777621,1084.1000000000001,unknown
NA,3777704,5709,unknown
NA,3777734,4383.8,unknown
NA,3777789,4753.5,unknown
NA,3777812,5577.5,unknown
spoU,3777927,6569.1,unknown
spoU,3777937,437.5,unknown
spoU,3778058,1150.7,unknown
spoU,3778178,0,unknown
spoU,3778246,4277.8,unknown
spoU,3778331,2562.2,unknown
spoU,3778370,1717.8,unknown
NA,3778403,3573.8,unknown
NA,3778544,4997.0999999999995,unknown
NA,3778672,2835.8,unknown
NA,3778680,1097.8,unknown
PE_PGRS51,3778752,2064.1,unknown
PE_PGRS51,3778812,2730.8,unknown
PE_PGRS51,3778854,767.9,unknown
PE_PGRS51,3778922,7252.4,unknown
PE_PGRS51,3778953,994.1,unknown
PE_PGRS51,3778997,5798.1,unknown
PE_PGRS51,3779047,7348.4,unknown
PE_PGRS51,3779082,1478.1,unknown
PE_PGRS51,3779165,812.7,unknown
PE_PGRS51,3779236,93.3,unknown
PE_PGRS51,3779297,2153,unknown
PE_PGRS51,3779478,761.8,unknown
PE_PGRS51,3779503,626,unknown
PE_PGRS51,3779728,648.5,unknown
PE_PGRS51,3779770,22.2,unknown
PE_PGRS51,3779908,0,unknown
PE_PGRS51,3779947,398.7,unknown
PE_PGRS51,3779958,93.1,unknown
PE_PGRS51,3780217,30.9,unknown
PE_PGRS51,3780309,115.9,unknown
PE_PGRS51,3780355,0,unknown
PE_PGRS51,3780421,32.3,unknown
PE_PGRS51,3780478,217.39999999999998,unknown
PE_PGRS51,3780512,1408.1000000000001,unknown
-,3780516,2698.2,unknown
-,3780588,1392.3,unknown
-,3780618,3233.7999999999997,unknown
-,3780627,1719.8999999999999,unknown
-,3780852,2810.3,unknown
-,3780909,1243.9,unknown
-,3780933,3825.5,unknown
-,3780954,2812.9,unknown
-,3781120,357.5,unknown
-,3781170,1040.9,unknown
-,3781233,898.8000000000001,unknown
-,3781293,1212,unknown
-,3781320,4537.4,unknown
-,3781476,1986.3,unknown
-,3781488,1510,unknown
-,3781536,702.2,unknown
dnaE2,3782033,2507.8,unknown
dnaE2,3782137,1.3,unknown
dnaE2,3782348,267,unknown
dnaE2,3782486,509.5,unknown
dnaE2,3782561,559.9,unknown
dnaE2,3782636,172.6,unknown
dnaE2,3782690,1003.1,unknown
dnaE2,3782873,1024.7,unknown
dnaE2,3782909,2011.5,unknown
dnaE2,3782975,2423.5,unknown
dnaE2,3782991,1995.5000000000002,unknown
dnaE2,3783071,650.6,unknown
dnaE2,3783149,498.8,unknown
dnaE2,3783181,184.8,unknown
dnaE2,3783325,2815.7,unknown
dnaE2,3783500,1143.1,unknown
dnaE2,3783530,556.5,unknown
dnaE2,3783542,1783.7,unknown
dnaE2,3783551,163.79999999999998,unknown
dnaE2,3783557,4284.2,unknown
dnaE2,3783631,425.29999999999995,unknown
dnaE2,3783692,2127.3,unknown
dnaE2,3783785,181.9,unknown
dnaE2,3783839,20.1,unknown
dnaE2,3783869,58.5,unknown
dnaE2,3783970,1967.7,unknown
dnaE2,3784426,0,unknown
dnaE2,3784442,47.9,unknown
dnaE2,3784452,93.4,unknown
dnaE2,3784508,11.7,unknown
dnaE2,3784658,1062.3,unknown
dnaE2,3784757,1606.1,unknown
dnaE2,3784784,1219.4,unknown
dnaE2,3784826,625.7,unknown
dnaE2,3784905,212.60000000000002,unknown
NA,3784966,98.5,unknown
NA,3784968,0,unknown
NA,3784986,0,unknown
NA,3785031,2227.9,unknown
NA,3785075,17745.6,unknown
NA,3785077,7235.5,unknown
-,3785223,0,unknown
-,3785258,32.3,unknown
-,3785266,116.4,unknown
-,3785276,614.5,unknown
-,3785307,0,unknown
-,3785485,105.10000000000001,unknown
-,3785573,0,unknown
-,3785585,220.8,unknown
-,3785604,261.90000000000003,unknown
-,3785745,586,unknown
-,3785897,764,unknown
-,3785937,910.1,unknown
-,3785952,1005.9,unknown
-,3786036,69.3,unknown
-,3786038,226.7,unknown
-,3786076,169.8,unknown
-,3786085,0,unknown
-,3786142,312.6,unknown
-,3786228,675.9,unknown
-,3786264,1412.3,unknown
-,3786302,420.3,unknown
-,3786359,1079.4,unknown
-,3786374,1371.1,unknown
otsB2,3786625,0,unknown
otsB2,3786633,0,unknown
otsB2,3786648,0,unknown
otsB2,3786819,0,unknown
otsB2,3786876,0,unknown
otsB2,3787100,0,unknown
otsB2,3787176,0,unknown
otsB2,3787274,0,unknown
otsB2,3787472,0,unknown
NA,3787692,507.3,unknown
NA,3787807,574.3,unknown
NA,3787837,1474.1,unknown
NA,3787842,1591.6000000000001,unknown
NA,3787854,363.7,unknown
echA18,3787941,911.9,unknown
echA18,3788260,573.6,unknown
echA18,3788494,2486.8,unknown
echA18.1,3788725,2150.8,unknown
echA18.1,3788741,329.8,unknown
echA18.1,3788794,1166.5,unknown
amiD,3788938,9.2,unknown
amiD,3788969,1413.5,unknown
amiD,3788997,0,unknown
amiD,3789041,327.6,unknown
amiD,3789063,397.3,unknown
amiD,3789089,463.59999999999997,unknown
amiD,3789149,1101.7,unknown
amiD,3789227,2402.5,unknown
amiD,3789236,609.1999999999999,unknown
amiD,3789464,1137.3,unknown
amiD,3789490,443,unknown
amiD,3789510,181.8,unknown
amiD,3789525,211,unknown
amiD,3789538,47.2,unknown
amiD,3789578,2023.1,unknown
amiD,3789803,319.1,unknown
amiD,3789824,272.8,unknown
amiD,3789881,1267,unknown
amiD,3790072,310.20000000000005,unknown
amiD,3790083,4805.8,unknown
amiD,3790089,0,unknown
amiD,3790202,23.6,unknown
NA,3790288,621.2,unknown
NA,3790294,2889.3,unknown
NA,3790300,1509.1999999999998,unknown
-,3790344,1826.1000000000001,unknown
-,3790430,2119.1,unknown
-,3790482,201.9,unknown
-,3790515,1454.2,unknown
-,3790577,4036.5000000000005,unknown
-,3790591,6324,unknown
-,3790612,197.3,unknown
-,3790795,3439.8,unknown
-,3790900,576,unknown
-,3791036,6214.4,unknown
-,3791064,5341.8,unknown
-,3791078,4061.6,unknown
-,3791082,2451.2,unknown
-,3791098,2510.7,unknown
-,3791128,824.8000000000001,unknown
-,3791151,14.7,unknown
-,3791233,2546.8,unknown
-,3791297,1080.6,unknown
-,3791300,403.6,unknown
-,3791328,1388.3,unknown
-,3791341,2567.9,unknown
-,3791345,229.8,unknown
-,3791358,606.6,unknown
-,3791375,381.2,unknown
-,3791377,310.3,unknown
-,3791380,324.2,unknown
-,3791399,293.4,unknown
-,3791460,0,unknown
-,3791482,10.100000000000001,unknown
-,3791526,36.2,unknown
-,3791551,430.59999999999997,unknown
-,3791555,21.1,unknown
-,3791583,6.5,unknown
-,3791586,14.6,unknown
-,3791597,0,unknown
-,3791632,224.79999999999998,unknown
-,3791728,1103.9,unknown
-,3791733,10864.2,unknown
-,3791737,2286,unknown
-,3791741,407,unknown
-,3791771,7.9,unknown
-,3791777,0,unknown
-,3791793,11,unknown
-,3791827,1028.7,unknown
-,3791862,40.3,unknown
-,3791875,119.4,unknown
-,3791903,119.1,unknown
-,3791910,171.3,unknown
-,3791920,80.5,unknown
-,3791941,268.8,unknown
-,3791972,0,unknown
-,3791987,866.2,unknown
-,3792015,0,unknown
-,3792035,268.4,unknown
-,3792041,58.3,unknown
-,3792161,4888.4,unknown
-,3792171,154.10000000000002,unknown
-,3792198,82.8,unknown
-,3792200,30.2,unknown
-,3792233,435.8,unknown
-,3792249,841.8,unknown
-,3792293,591.6,unknown
-,3792346,923.5,unknown
-,3792423,6266.1,unknown
-,3792469,5369.1,unknown
-,3792495,1507.9,unknown
-,3792510,43.199999999999996,unknown
-,3792533,1777.5,unknown
-,3792608,10.1,unknown
-,3792622,383.20000000000005,unknown
-,3792653,66,unknown
-,3792683,169.8,unknown
-,3792687,618.8,unknown
-,3792695,268.4,unknown
-,3792726,296,unknown
-,3792728,295.5,unknown
-,3792731,499.4,unknown
-,3792752,569,unknown
-,3792754,944.2,unknown
-,3792839,4.3,unknown
-,3792848,0,unknown
-,3792851,1273.1,unknown
-,3792861,2.2,unknown
-,3792885,2.9,unknown
-,3792909,535,unknown
-,3792961,1069.8,unknown
-,3792987,79.4,unknown
-,3792997,148.4,unknown
-,3793056,13.399999999999999,unknown
-,3793058,27.2,unknown
-,3793067,0,unknown
-,3793095,47.3,unknown
-,3793097,86.6,unknown
-,3793153,6.5,unknown
-,3793158,836.6,unknown
-,3793160,314.9,unknown
-,3793191,0,unknown
-,3793207,29.200000000000003,unknown
-,3793245,0,unknown
-,3793277,11,unknown
-,3793286,0,unknown
-,3793296,0,unknown
-,3793345,63.8,unknown
-,3793366,631.8,unknown
-,3793378,20.1,unknown
-,3793384,560.5,unknown
-,3793387,379.1,unknown
-,3793416,0,unknown
dxs2,3793438,163.9,unknown
dxs2,3793441,269,unknown
dxs2,3793445,100.6,unknown
dxs2,3793488,1003.2,unknown
dxs2,3793496,98.3,unknown
dxs2,3793500,409.5,unknown
dxs2,3793515,434.5,unknown
dxs2,3793582,3996.1,unknown
dxs2,3793606,2501,unknown
dxs2,3793646,675,unknown
dxs2,3793877,11034.9,unknown
dxs2,3793982,255,unknown
dxs2,3793998,1012.6999999999999,unknown
dxs2,3794100,0,unknown
dxs2,3794133,11.7,unknown
dxs2,3794194,1554.6,unknown
dxs2,3794229,2931.4,unknown
dxs2,3794293,31.4,unknown
dxs2,3794313,1391.1,unknown
dxs2,3794429,1332.2,unknown
dxs2,3794471,8731,unknown
dxs2,3794503,64.2,unknown
dxs2,3794516,2018.1,unknown
dxs2,3794519,6058.5,unknown
dxs2,3794546,1413.5,unknown
dxs2,3794568,108.3,unknown
dxs2,3794617,3413.2999999999997,unknown
dxs2,3794621,1236.3,unknown
dxs2,3794679,2409.3,unknown
dxs2,3794713,1574.1,unknown
dxs2,3794756,30.2,unknown
dxs2,3794950,29,unknown
dxs2,3794958,385.3,unknown
dxs2,3794993,55.5,unknown
dxs2,3795022,1366.1,unknown
NA,3795097,6017.5,unknown
NA,3795132,0,unknown
NA,3795148,1763,unknown
NA,3795234,752.7,unknown
-,3795311,3418.7,unknown
-,3795314,4947.1,unknown
-,3795353,2234.8,unknown
-,3795359,2190.1,unknown
-,3795461,15619.9,unknown
-,3795463,2786.2,unknown
-,3795484,1101.4,unknown
-,3795497,4256.5,unknown
-,3795572,2029.4,unknown
-,3795585,53.6,unknown
-,3795591,189.7,unknown
-,3795600,10.1,unknown
-,3795619,658.9,unknown
-,3795722,1654,unknown
-,3795746,1938.9,unknown
-,3795773,15261.4,unknown
-,3795787,982.5,unknown
-,3795801,2193.8,unknown
-,3795973,738.8000000000001,unknown
-,3795995,3486.2,unknown
-,3796004,5653.3,unknown
-,3796091,6477.9,unknown
-,3796094,1475.4,unknown
NA,3796212,1231.1000000000001,unknown
-,3796216,1540.4,unknown
-,3796266,81.9,unknown
-,3796388,8085.7,unknown
-,3796419,3043.3,unknown
-,3796516,1270.4,unknown
lytB1,3796679,319.70000000000005,unknown
lytB1,3796710,50.3,unknown
lytB1,3796836,1685.5,unknown
lytB1,3796971,6568.5999999999995,unknown
lytB1,3797076,4858.4,unknown
lytB1,3797081,1434.3,unknown
lytB1,3797089,102.6,unknown
lytB1,3797138,3740,unknown
lytB1,3797466,6529,unknown
lytB1,3797512,287.6,unknown
lytB1,3797522,2785.7,unknown
lytB1,3797580,6495.7,unknown
idsB,3797635,6918.3,unknown
idsB,3797694,939.6,unknown
idsB,3797766,108.6,unknown
idsB,3797810,2497.3,unknown
idsB,3797880,2882.3,unknown
idsB,3798031,3545.7,unknown
idsB,3798095,1721.3,unknown
idsB,3798108,2819.4,unknown
idsB,3798130,2047.8,unknown
idsB,3798153,565.1,unknown
idsB,3798187,8.8,unknown
idsB,3798229,0,unknown
idsB,3798298,806.4,unknown
idsB,3798396,6841.9,unknown
idsB,3798437,1314.2,unknown
idsB,3798458,1271.1000000000001,unknown
idsB,3798515,483.3,unknown
idsB,3798598,3480.2,unknown
idsB,3798658,801.4,unknown
NA,3798673,90.5,unknown
NA,3798701,0,unknown
NA,3798728,14.399999999999999,unknown
NA,3798747,11,unknown
NA,3798755,0,unknown
NA,3798764,0,unknown
NA,3798779,1465.2,unknown
NA,3798783,3690.2,unknown
NA,3798817,606,unknown
NA,3798866,875.3,unknown
NA,3798882,2518.2000000000003,unknown
NA,3798897,2373.6,unknown
NA,3798899,2868.1,unknown
NA,3798918,2242.7000000000003,unknown
NA,3798935,816.4,unknown
NA,3798970,2348.7000000000003,unknown
NA,3799033,33.1,unknown
NA,3799056,0,unknown
NA,3799062,967.6,unknown
NA,3799085,135.8,unknown
NA,3799105,93.5,unknown
NA,3799111,466.5,unknown
NA,3799130,460.2,unknown
NA,3799173,720.4,unknown
NA,3799265,2405.2,unknown
NA,3799279,345.2,unknown
NA,3799282,3696.7000000000003,unknown
NA,3799295,4291.7,unknown
NA,3799301,10493.9,unknown
NA,3799331,4564.4,unknown
NA,3799335,4400.4,unknown
-,3799484,4342,unknown
-,3799736,1184.6000000000001,unknown
-,3799802,3245.6,unknown
-,3799951,3563.9,unknown
-,3800096,306.09999999999997,unknown
-,3800102,300.8,unknown
NA,3800151,2680.4,unknown
NA,3800155,507.9,unknown
NA,3800167,510.90000000000003,unknown
NA,3800171,915,unknown
NA,3800174,912.3000000000001,unknown
-,3800280,1253.9,unknown
-,3800285,4087.2000000000003,unknown
-,3800438,379.9,unknown
-,3800452,6093.3,unknown
-,3800482,0,unknown
-,3800494,2046.1000000000001,unknown
-,3800550,689.6,unknown
-,3800728,63.5,unknown
-,3800865,0,unknown
-,3800925,1009.4,unknown
-,3800970,3630.6,unknown
-,3800974,1557.3,unknown
-,3801024,1430.9,unknown
-,3801091,292.2,unknown
-,3801108,529.1,unknown
-,3801203,551.3,unknown
-,3801536,12159.199999999999,unknown
NA,3801726,8936.3,unknown
NA,3801729,4882.3,unknown
NA,3801733,1702.1,unknown
NA,3801802,117.4,unknown
PE_PGRS52,3802016,33398.7,unknown
PE_PGRS52,3802091,4091,unknown
PE_PGRS52,3802261,595.9,unknown
PE_PGRS52,3802388,617.1,unknown
PE_PGRS52,3802579,374.8,unknown
PE_PGRS52,3802745,44,unknown
PE_PGRS52,3802871,371.90000000000003,unknown
PE_PGRS52,3802951,0,unknown
PE_PGRS52,3802985,351.1,unknown
PE_PGRS52,3803032,1209.7,unknown
PE_PGRS52,3803062,20.5,unknown
PE_PGRS52,3803207,469.2,unknown
PE_PGRS52,3803442,970.6999999999999,unknown
PE_PGRS52,3803578,167.1,unknown
PE_PGRS52,3803629,0,unknown
PE_PGRS52,3803677,31,unknown
PE_PGRS52,3803776,76.4,unknown
PE_PGRS52,3803863,440.3,unknown
PE_PGRS52,3803908,45.3,unknown
PE_PGRS52,3804026,8077.3,unknown
-,3804100,1433.1,unknown
-,3804112,3964.8,unknown
-,3804331,4049,unknown
-,3804430,1770,unknown
-,3804461,1477.3,unknown
-,3804563,2383.3,unknown
-,3804735,3984.5,unknown
-,3804805,4850.6,unknown
-,3804892,1685.7,unknown
-,3804948,11381.4,unknown
NA,3805022,599.4,unknown
NA,3805038,3009.2999999999997,unknown
lpqD,3805085,1778.3,unknown
lpqD,3805106,3346.5,unknown
lpqD,3805161,374.4,unknown
lpqD,3805300,22653.8,unknown
lpqD,3805444,16249.6,unknown
lpqD,3805446,22771.8,unknown
lpqD,3805491,7220.2,unknown
lpqD,3805555,4215.9,unknown
lpqD,3805572,5464.4,unknown
lpqD,3805598,3665.3999999999996,unknown
lpqD,3805638,4616.9,unknown
lpqD,3805743,4891.2,unknown
NA,3805772,3727,unknown
acrA1,3805807,572.6,unknown
acrA1,3805815,2.8,unknown
acrA1,3805824,29.200000000000003,unknown
acrA1,3805833,154.6,unknown
acrA1,3805850,1137.3,unknown
acrA1,3805913,2778.2999999999997,unknown
acrA1,3805955,1266.7,unknown
acrA1,3806015,937.1,unknown
acrA1,3806022,15.899999999999999,unknown
acrA1,3806051,1587.6,unknown
acrA1,3806167,2205.9,unknown
acrA1,3806201,287,unknown
acrA1,3806212,1848.2,unknown
acrA1,3806269,74.10000000000001,unknown
acrA1,3806278,845.4,unknown
acrA1,3806341,4122.8,unknown
acrA1,3806344,8332.3,unknown
acrA1,3806440,4344.9,unknown
acrA1,3806539,1136.1,unknown
acrA1,3806576,220.20000000000002,unknown
acrA1,3806779,438.2,unknown
acrA1,3806800,193.3,unknown
acrA1,3806936,282.3,unknown
acrA1,3806966,674.2,unknown
acrA1,3807094,701,unknown
acrA1,3807122,178.1,unknown
acrA1,3807163,484.5,unknown
acrA1,3807187,1736.8999999999999,unknown
acrA1,3807298,1273.5,unknown
acrA1,3807307,1731.4,unknown
acrA1,3807396,2319.2,unknown
acrA1,3807534,96.6,unknown
acrA1,3807556,1614.1,unknown
acrA1,3807598,8.6,unknown
acrA1,3807607,2.6,unknown
acrA1,3807751,348.4,unknown
cmaA1,3807788,608.1999999999999,unknown
cmaA1,3807824,972.6,unknown
cmaA1,3807831,1437.6,unknown
cmaA1,3807833,736,unknown
cmaA1,3807842,12.7,unknown
cmaA1,3807923,156.7,unknown
cmaA1,3807994,0,unknown
cmaA1,3808178,24.6,unknown
cmaA1,3808279,57.1,unknown
cmaA1,3808361,184.6,unknown
cmaA1,3808508,537.9,unknown
cmaA1,3808520,2136.5,unknown
cmaA1,3808571,1829.8000000000002,unknown
NA,3808623,64.3,unknown
NA,3808628,1378.4,unknown
iunH,3808651,434,unknown
iunH,3808698,1830.2,unknown
iunH,3808762,56.4,unknown
iunH,3808897,359.59999999999997,unknown
iunH,3808902,9.1,unknown
iunH,3808941,55.5,unknown
iunH,3809313,776.1,unknown
iunH,3809346,4285.5,unknown
iunH,3809355,5505.2,unknown
iunH,3809357,10047.3,unknown
-,3809629,1493.6,unknown
-,3809644,1207,unknown
-,3809662,457.4,unknown
-,3809703,1217.5,unknown
-,3809859,0,unknown
-,3809982,1695.4,unknown
-,3809985,1178.1000000000001,unknown
-,3810036,287.2,unknown
-,3810135,280.4,unknown
-,3810581,301.6,unknown
-,3810770,248.1,unknown
-,3810939,262.8,unknown
-,3810996,3497.2,unknown
-,3810998,1321,unknown
-,3811128,91.2,unknown
-,3811169,3336.6,unknown
-,3811293,402.3,unknown
-,3811502,2490.5,unknown
-,3811558,262.9,unknown
-,3811754,485.2,unknown
NA,3811838,5.7,unknown
NA,3811853,974.5,unknown
-,3811910,2183,unknown
-,3811924,768.3,unknown
-,3811957,1213.9,unknown
-,3812053,964.1,unknown
-,3812069,1427.5,unknown
-,3812077,55,unknown
-,3812151,435.3,unknown
-,3812262,3362.1,unknown
-,3812374,718.6999999999999,unknown
-,3812410,6280.5,unknown
