gene_id,position,insertions
rv3347c,3749776,3360.7999999999997
rv3347c,3749816,1145.1
rv3347c,3749905,9242
rv3347c,3749912,1121.2
rv3347c,3749924,4940.7
rv3347c,3749995,478.5
rv3347c,3750058,633.5
rv3347c,3750171,2065.4
rv3347c,3750232,7857
rv3347c,3750498,9031
rv3347c,3750523,1104.6
rv3347c,3750532,4095.6000000000004
rv3347c,3750553,3405.4
rv3347c,3750757,2615.4
rv3347c,3750895,1377.2
rv3347c,3750955,206.4
rv3347c,3751004,2696.2
rv3347c,3751152,12602.3
rv3347c,3751375,1675.5
rv3347c,3751378,3124.7000000000003
rv3347c,3751396,7412.4
rv3347c,3751484,9939.1
rv3347c,3751594,1080.8
rv3347c,3751619,205.6
rv3347c,3751630,435.4
rv3347c,3751663,904.1999999999999
rv3347c,3751678,104.3
rv3347c,3751681,277.3
rv3347c,3751687,146.3
rv3347c,3751691,656.2
rv3347c,3751846,9844.7
rv3347c,3751850,16948.7
rv3347c,3751858,663.1
rv3347c,3752055,10142
rv3347c,3752200,1679.2
rv3347c,3752233,4152.4
rv3347c,3752235,22640.2
rv3347c,3752239,8379.9
rv3347c,3752290,145.4
rv3347c,3752308,716.7
rv3347c,3752325,8523.5
rv3347c,3752342,104.1
rv3347c,3752413,173.4
rv3347c,3752485,561.3
rv3347c,3752535,1268.2
rv3347c,3752566,1754.7
rv3347c,3752629,12.7
rv3347c,3752653,0
rv3347c,3752711,245.1
rv3347c,3752739,2034.3999999999999
rv3347c,3752743,714.5
rv3347c,3752767,63.9
rv3347c,3752798,995.1
rv3347c,3752895,569.3000000000001
rv3347c,3752937,810.1
rv3347c,3753141,1071.2
rv3347c,3753309,7221.5
rv3350c,3756124,92.1
rv3350c,3756226,13391.9
rv3350c,3756362,5025.2
rv3350c,3756479,606
rv3350c,3756721,8777.6
rv3350c,3756755,139
rv3350c,3756847,3084
rv3350c,3756878,1558.4
rv3350c,3757034,1712.8999999999999
rv3350c,3757093,3223.5
rv3350c,3757123,1753
rv3350c,3757303,9862.2
rv3350c,3757373,648.9
rv3350c,3757497,494.4
rv3350c,3757519,1034
rv3350c,3757574,843.3
rv3350c,3757700,3321.8
rv3350c,3757730,2481
rv3350c,3757835,780.1
rv3350c,3757957,9813.6
rv3350c,3758212,16900.7
rv3350c,3758414,2642.9
rv3350c,3758494,2381.2
rv3350c,3758524,4362.3
rv3350c,3758532,8922.3
rv3350c,3758534,9519.6
rv3350c,3758546,2243
rv3350c,3758577,11980
rv3350c,3758610,4855.7
rv3350c,3758765,2076.9
rv3350c,3758860,5810.4
rv3350c,3758969,1370.9
rv3350c,3759064,5150.1
rv3350c,3759134,613.4
rv3350c,3759167,242.6
rv3350c,3759239,117.7
rv3350c,3759364,24664.4
rv3350c,3759446,212
rv3350c,3759539,1793.8
rv3350c,3759718,11418.8
rv3350c,3760015,3564.1
rv3350c,3760068,0
rv3350c,3760166,607.1
rv3350c,3760196,11129.7
rv3350c,3760200,12758.6
rv3350c,3760470,3479.5
rv3350c,3760476,155.4
rv3350c,3760666,6123.7
rv3350c,3760846,11631.3
rv3350c,3760936,7431.6
rv3350c,3761062,1232.4
rv3350c,3761117,2636.6
rv3350c,3761165,5.7
rv3350c,3761366,1097.2
rv3350c,3761531,20641.2
rv3350c,3761990,503.90000000000003
rv3350c,3762000,4430.6
rv3350c,3762008,995.0999999999999
rv3350c,3762125,3834.9
rv3350c,3762147,1543.8
rv3350c,3762170,689.7
rv3350c,3762176,510.2
rv3350c,3762212,4992
rv3350c,3762218,1056.9
rv3350c,3762331,4015
rv3350c,3762404,28.7
rv3350c,3762454,10307
rv3350c,3762548,2497.1
rv3350c,3762554,5835.4
rv3350c,3762614,3301.1
rv3350c,3762643,5209.4
rv3350c,3762698,1781.7
rv3350c,3762713,353.8
rv3350c,3762716,1111.4
rv3350c,3762737,1034.3
rv3350c,3762818,422.09999999999997
rv3350c,3762827,707.2
rv3350c,3762859,2319.6
rv3350c,3763175,274.8
rv3350c,3763297,9481.5
rv3350c,3763380,7587.9
rv3350c,3763541,50.699999999999996
rv3350c,3763715,4243.2
rv3350c,3763797,304.9
rv3350c,3763824,6658.8
rv3350c,3763835,90.5
rv3350c,3763866,2916
rv3350c,3763910,5473.2
rv3350c,3763950,261.5
rv3350c,3764118,47.1
rv3350c,3764224,787.1
rv3350c,3764254,1395
rv3350c,3764404,11624.9
rv3350c,3764474,1451.3
rv3350c,3764477,4810.6
rv3350c,3764579,464.79999999999995
rv3350c,3764675,3444.2
rv3350c,3764704,8262.5
rv3350c,3765058,10873.9
rv3350c,3765281,3300.7000000000003
rv3350c,3765392,61.099999999999994
rv3350c,3765428,3370.4
rv3350c,3765443,1053.8
rv3350c,3765455,283.6
rv3350c,3765491,0
rv3350c,3765536,74.4
rv3350c,3765552,34.5
rv3350c,3765596,0
rv3350c,3765602,0
rv3350c,3765611,0
rv3350c,3765632,37.6
rv3350c,3765672,0
rv3350c,3765765,1886.9
rv3350c,3765773,70.4
rv3350c,3765970,39948.2
rv3350c,3766150,6293.8
rv3350c,3766223,27.6
rv3350c,3766240,2593.8
rv3350c,3766244,45.900000000000006
rv3350c,3766325,18.1
rv3350c,3766355,10.1
rv3350c,3766450,7310
rv3350c,3766481,654.7
rv3350c,3766541,130.29999999999998
rv3350c,3766657,7171.5
rv3350c,3766724,871.5
rv3350c,3766813,1701.2
rv3350c,3766855,3170.4
rv3350c,3767059,1633.3
rv3350c,3767227,3398.4
rv3356c,3770137,0
rv3356c,3770241,0
rv3356c,3770331,0
rv3356c,3770366,0
rv3356c,3770400,0
rv3356c,3770540,0
rv3356c,3770664,0
rv3356c,3770675,12.3
rv3356c,3770790,0
rv3366,3777927,6569.1
rv3366,3777937,437.5
rv3366,3778058,1150.7
rv3366,3778178,0
rv3366,3778246,4277.8
rv3366,3778331,2562.2
rv3366,3778370,1717.8
rv3367,3778752,2064.1
rv3367,3778812,2730.8
rv3367,3778854,767.9
rv3367,3778922,7252.4
rv3367,3778953,994.1
rv3367,3778997,5798.1
rv3367,3779047,7348.4
rv3367,3779082,1478.1
rv3367,3779165,812.7
rv3367,3779236,93.3
rv3367,3779297,2153
rv3367,3779478,761.8
rv3367,3779503,626
rv3367,3779728,648.5
rv3367,3779770,22.2
rv3367,3779908,0
rv3367,3779947,398.7
rv3367,3779958,93.1
rv3367,3780217,30.9
rv3367,3780309,115.9
rv3367,3780355,0
rv3367,3780421,32.3
rv3367,3780478,217.39999999999998
rv3367,3780512,1408.1000000000001
rv3370c,3782033,2507.8
rv3370c,3782137,1.3
rv3370c,3782348,267
rv3370c,3782486,509.5
rv3370c,3782561,559.9
rv3370c,3782636,172.6
rv3370c,3782690,1003.1
rv3370c,3782873,1024.7
rv3370c,3782909,2011.5
rv3370c,3782975,2423.5
rv3370c,3782991,1995.5000000000002
rv3370c,3783071,650.6
rv3370c,3783149,498.8
rv3370c,3783181,184.8
rv3370c,3783325,2815.7
rv3370c,3783500,1143.1
rv3370c,3783530,556.5
rv3370c,3783542,1783.7
rv3370c,3783551,163.79999999999998
rv3370c,3783557,4284.2
rv3370c,3783631,425.29999999999995
rv3370c,3783692,2127.3
rv3370c,3783785,181.9
rv3370c,3783839,20.1
rv3370c,3783869,58.5
rv3370c,3783970,1967.7
rv3370c,3784426,0
rv3370c,3784442,47.9
rv3370c,3784452,93.4
rv3370c,3784508,11.7
rv3370c,3784658,1062.3
rv3370c,3784757,1606.1
rv3370c,3784784,1219.4
rv3370c,3784826,625.7
rv3370c,3784905,212.60000000000002
rv3372,3786625,0
rv3372,3786633,0
rv3372,3786648,0
rv3372,3786819,0
rv3372,3786876,0
rv3372,3787100,0
rv3372,3787176,0
rv3372,3787274,0
rv3372,3787472,0
rv3373,3787941,911.9
rv3373,3788260,573.6
rv3373,3788494,2486.8
rv3375,3788938,9.2
rv3375,3788969,1413.5
rv3375,3788997,0
rv3375,3789041,327.6
rv3375,3789063,397.3
rv3375,3789089,463.59999999999997
rv3375,3789149,1101.7
rv3375,3789227,2402.5
rv3375,3789236,609.1999999999999
rv3375,3789464,1137.3
rv3375,3789490,443
rv3375,3789510,181.8
rv3375,3789525,211
rv3375,3789538,47.2
rv3375,3789578,2023.1
rv3375,3789803,319.1
rv3375,3789824,272.8
rv3375,3789881,1267
rv3375,3790072,310.20000000000005
rv3375,3790083,4805.8
rv3375,3790089,0
rv3375,3790202,23.6
rv3379c,3793438,163.9
rv3379c,3793441,269
rv3379c,3793445,100.6
rv3379c,3793488,1003.2
rv3379c,3793496,98.3
rv3379c,3793500,409.5
rv3379c,3793515,434.5
rv3379c,3793582,3996.1
rv3379c,3793606,2501
rv3379c,3793646,675
rv3379c,3793877,11034.9
rv3379c,3793982,255
rv3379c,3793998,1012.6999999999999
rv3379c,3794100,0
rv3379c,3794133,11.7
rv3379c,3794194,1554.6
rv3379c,3794229,2931.4
rv3379c,3794293,31.4
rv3379c,3794313,1391.1
rv3379c,3794429,1332.2
rv3379c,3794471,8731
rv3379c,3794503,64.2
rv3379c,3794516,2018.1
rv3379c,3794519,6058.5
rv3379c,3794546,1413.5
rv3379c,3794568,108.3
rv3379c,3794617,3413.2999999999997
rv3379c,3794621,1236.3
rv3379c,3794679,2409.3
rv3379c,3794713,1574.1
rv3379c,3794756,30.2
rv3379c,3794950,29
rv3379c,3794958,385.3
rv3379c,3794993,55.5
rv3379c,3795022,1366.1
rv3383c,3797635,6918.3
rv3383c,3797694,939.6
rv3383c,3797766,108.6
rv3383c,3797810,2497.3
rv3383c,3797880,2882.3
rv3383c,3798031,3545.7
rv3383c,3798095,1721.3
rv3383c,3798108,2819.4
rv3383c,3798130,2047.8
rv3383c,3798153,565.1
rv3383c,3798187,8.8
rv3383c,3798229,0
rv3383c,3798298,806.4
rv3383c,3798396,6841.9
rv3383c,3798437,1314.2
rv3383c,3798458,1271.1000000000001
rv3383c,3798515,483.3
rv3383c,3798598,3480.2
rv3383c,3798658,801.4
rv3388,3802016,33398.7
rv3388,3802091,4091
rv3388,3802261,595.9
rv3388,3802388,617.1
rv3388,3802579,374.8
rv3388,3802745,44
rv3388,3802871,371.90000000000003
rv3388,3802951,0
rv3388,3802985,351.1
rv3388,3803032,1209.7
rv3388,3803062,20.5
rv3388,3803207,469.2
rv3388,3803442,970.6999999999999
rv3388,3803578,167.1
rv3388,3803629,0
rv3388,3803677,31
rv3388,3803776,76.4
rv3388,3803863,440.3
rv3388,3803908,45.3
rv3388,3804026,8077.3
rv3390,3805085,1778.3
rv3390,3805106,3346.5
rv3390,3805161,374.4
rv3390,3805300,22653.8
rv3390,3805444,16249.6
rv3390,3805446,22771.8
rv3390,3805491,7220.2
rv3390,3805555,4215.9
rv3390,3805572,5464.4
rv3390,3805598,3665.3999999999996
rv3390,3805638,4616.9
rv3390,3805743,4891.2
rv3391,3805807,572.6
rv3391,3805815,2.8
rv3391,3805824,29.200000000000003
rv3391,3805833,154.6
rv3391,3805850,1137.3
rv3391,3805913,2778.2999999999997
rv3391,3805955,1266.7
rv3391,3806015,937.1
rv3391,3806022,15.899999999999999
rv3391,3806051,1587.6
rv3391,3806167,2205.9
rv3391,3806201,287
rv3391,3806212,1848.2
rv3391,3806269,74.10000000000001
rv3391,3806278,845.4
rv3391,3806341,4122.8
rv3391,3806344,8332.3
rv3391,3806440,4344.9
rv3391,3806539,1136.1
rv3391,3806576,220.20000000000002
rv3391,3806779,438.2
rv3391,3806800,193.3
rv3391,3806936,282.3
rv3391,3806966,674.2
rv3391,3807094,701
rv3391,3807122,178.1
rv3391,3807163,484.5
rv3391,3807187,1736.8999999999999
rv3391,3807298,1273.5
rv3391,3807307,1731.4
rv3391,3807396,2319.2
rv3391,3807534,96.6
rv3391,3807556,1614.1
rv3391,3807598,8.6
rv3391,3807607,2.6
rv3391,3807751,348.4
rv3392c,3807788,608.1999999999999
rv3392c,3807824,972.6
rv3392c,3807831,1437.6
rv3392c,3807833,736
rv3392c,3807842,12.7
rv3392c,3807923,156.7
rv3392c,3807994,0
rv3392c,3808178,24.6
rv3392c,3808279,57.1
rv3392c,3808361,184.6
rv3392c,3808508,537.9
rv3392c,3808520,2136.5
rv3392c,3808571,1829.8000000000002
rv3393,3808651,434
rv3393,3808698,1830.2
rv3393,3808762,56.4
rv3393,3808897,359.59999999999997
rv3393,3808902,9.1
rv3393,3808941,55.5
rv3393,3809313,776.1
rv3393,3809346,4285.5
rv3393,3809355,5505.2
rv3393,3809357,10047.3
rv3396c,3812682,649.1
rv3396c,3812790,0
rv3396c,3812862,1.3
rv3396c,3812995,0
rv3396c,3813034,0
rv3396c,3813243,0
rv3396c,3813277,2.2
rv3396c,3813563,0
rv3396c,3813726,0
rv3396c,3813790,0
rv3396c,3813848,0
rv3396c,3813915,0
rv3396c,3813978,9.1
rv3396c,3813998,0
rv3396c,3814013,0
rv3396c,3814047,0
rv3396c,3814182,11
rv3397c,3814271,707.1999999999999
rv3397c,3814303,0
rv3397c,3814330,4.3
rv3397c,3814400,872.5
rv3397c,3814445,760.6999999999999
rv3397c,3814520,884.6
rv3397c,3814615,4245.2
rv3397c,3814621,681.4
rv3397c,3814649,1783.1
rv3397c,3814692,569.6
rv3397c,3814730,0
rv3397c,3814808,793.1999999999999
rv3397c,3814857,0
rv3397c,3814959,88.9
rv3397c,3814962,85
rv3397c,3815057,1309.7
rv3397c,3815068,50.4
rv3397c,3815108,902.9
rv3397c,3815111,1840.5
rv3397c,3815156,1289.7
rv3398c,3815229,2982.7
rv3398c,3815306,2204.5
rv3398c,3815473,140.9
rv3398c,3815511,1012.8
rv3398c,3815598,66.6
rv3398c,3815642,101.9
rv3398c,3815876,959.4
rv3398c,3816123,519.6
rv3398c,3816232,491.8
rv3398c,3816264,159.9
rv3398c,3816277,0
rv3409c,3827274,4117.3
rv3409c,3827412,3475.6
rv3409c,3827424,36
rv3409c,3827430,11785.2
rv3409c,3827442,992.1
rv3409c,3827605,16042.699999999999
rv3409c,3827640,1210.5
rv3409c,3827650,20.2
rv3409c,3827886,545.3
rv3409c,3828019,131.4
rv3409c,3828061,205.5
rv3409c,3828270,26.8
rv3409c,3828316,1252.2
rv3409c,3828369,2264.1
rv3409c,3828549,1428.9
rv3409c,3828627,12131.5
rv3409c,3828642,2279.7
rv3409c,3828706,4763.9
rv3409c,3828720,4179.2
rv3409c,3828825,160.6
rv3409c,3828880,1335
rv3409c,3828894,3271
rv3410c,3829012,230.8
rv3410c,3829038,0
rv3410c,3829215,0
rv3410c,3829223,5
rv3410c,3829312,22.700000000000003
rv3410c,3829336,32.7
rv3410c,3829435,48.3
rv3410c,3829518,63.400000000000006
rv3410c,3829619,16
rv3410c,3829635,26.5
rv3410c,3829737,14.899999999999999
rv3410c,3829966,72.1
rv3410c,3830033,679.2
rv3410c,3830050,236
rv3411c,3830111,30.099999999999998
rv3411c,3830120,2164.1
rv3411c,3830123,0
rv3411c,3830212,0
rv3411c,3830240,0
rv3411c,3830369,0
rv3411c,3830384,0
rv3411c,3830438,0
rv3411c,3830447,0
rv3411c,3830564,0
rv3411c,3830617,0
rv3411c,3830770,0
rv3411c,3831423,0
rv3411c,3831504,0
rv3411c,3831621,0
rv3411c,3831644,0
rv3414c,3833489,1851.7
rv3414c,3833549,1028.7
rv3414c,3833585,2.9
rv3414c,3833602,3080.3
rv3414c,3833684,464.8
rv3414c,3833803,1591.6
rv3414c,3833815,586.4
rv3414c,3833838,294.3
rv3414c,3833856,415.20000000000005
rv3416,3835091,1677.1
rv3416,3835271,2034.7
rv3416,3835288,1849.4
rv3416,3835328,4734.4000000000005
rv3416,3835378,9307.6
rv3418c,3837167,0
rv3418c,3837212,0
rv3418c,3837227,0
rv3418c,3837248,11
rv3418c,3837257,0
rv3419c,3837861,220.6
rv3419c,3837978,242.3
rv3419c,3837996,20.4
rv3419c,3838058,56.1
rv3419c,3838093,814.1
rv3419c,3838135,411.8
rv3419c,3838231,280
rv3419c,3838264,639.1
rv3419c,3838346,2147.8
rv3419c,3838399,655
rv3419c,3838441,681
rv3419c,3838468,275.9
rv3420c,3838789,2701.7
rv3420c,3838800,879.3000000000001
rv3420c,3838824,90.6
rv3420c,3838827,729.2
rv3420c,3838869,498.8
rv3420c,3838891,219.9
rv3420c,3838911,1016.8000000000001
rv3420c,3838980,276.8
rv3420c,3839013,623.6
rv3420c,3839055,160.2
rv3420c,3839091,2811.9
rv3423c,3840396,81.1
rv3423c,3840409,0
rv3423c,3840438,0
rv3423c,3840660,0
rv3423c,3840717,0
rv3423c,3840812,0
rv3423c,3840821,0
rv3423c,3840828,0
rv3423c,3840880,0
rv3423c,3840899,0
rv3423c,3840955,0
rv3423c,3841005,0
rv3423c,3841012,0
rv3423c,3841064,0
rv3423c,3841123,0
rv3423c,3841285,0
rv3423c,3841307,0
rv3423c,3841378,0
rv3423c,3841392,0
rv3423c,3841468,0
rv3423c,3841517,0
rv3425,3842432,140.4
rv3425,3842443,325.8
rv3425,3842445,373.6
rv3425,3842456,804
rv3425,3842459,931.3
rv3425,3842461,371.9
rv3425,3842521,26.5
rv3425,3842589,958.4
rv3425,3842626,4666.1
rv3425,3842643,2231.4
rv3425,3842661,5509.5
rv3425,3842701,2606.8
rv3425,3842703,733.9
rv3425,3842726,756
rv3425,3842795,908.5
rv3425,3842830,4453.2
rv3425,3842839,2240.7
rv3425,3842861,2467.4
rv3425,3842872,9890
rv3425,3842876,18019
rv3425,3842897,126.6
rv3425,3842935,2225.7
rv3425,3842947,683.6
rv3426,3843223,1596.5
rv3426,3843229,0
rv3426,3843240,108.69999999999999
rv3426,3843242,343.5
rv3426,3843253,200.2
rv3426,3843256,101.2
rv3426,3843258,996.5
rv3426,3843285,271.9
rv3426,3843313,65.4
rv3426,3843326,97.5
rv3426,3843386,1362.2
rv3426,3843423,8.3
rv3426,3843440,184.2
rv3426,3843490,253
rv3426,3843498,839.9
rv3426,3843523,232.5
rv3426,3843536,109.19999999999999
rv3426,3843593,34.6
rv3426,3843628,730.7
rv3426,3843637,121.7
rv3426,3843651,32.8
rv3426,3843670,1477.7
rv3426,3843674,2196.9
rv3426,3843695,25
rv3426,3843745,827.8
rv3429,3847358,121
rv3429,3847369,764.8
rv3429,3847371,964
rv3429,3847382,1020.8
rv3429,3847385,1518.2
rv3429,3847387,688.8
rv3429,3847439,470.7
rv3429,3847444,1706.8
rv3429,3847446,148.9
rv3429,3847455,595.5
rv3429,3847467,242
rv3429,3847515,2878.6
rv3429,3847552,721.4
rv3429,3847569,1083.9
rv3429,3847600,3003.5
rv3429,3847621,7655.5999999999995
rv3429,3847627,2895.8
rv3429,3847652,1761.8999999999999
rv3429,3847665,1768.7
rv3429,3847721,579
rv3429,3847756,1643.3
rv3429,3847765,111.9
rv3429,3847779,390.3
rv3429,3847798,1546.5
rv3429,3847806,572.6
rv3429,3847818,666.6
rv3429,3847823,1584.1000000000001
rv3429,3847828,5544.7
rv3429,3847861,1867.7
rv3429,3847879,1328.6
rv3432c,3850553,7606.1
rv3432c,3850721,1787.7
rv3432c,3850778,2600.1
rv3432c,3850914,19659.100000000002
rv3432c,3850916,2099
rv3432c,3850946,8558.6
rv3432c,3850949,4652.4
rv3432c,3850968,13.399999999999999
rv3432c,3851018,6230.7
rv3432c,3851090,1523.3
rv3432c,3851102,7394.8
rv3432c,3851155,1502.3
rv3432c,3851212,1614.2
rv3432c,3851292,1700.2
rv3432c,3851294,22565.2
rv3432c,3851372,1789
rv3432c,3851396,1910.1000000000001
rv3432c,3851417,1215.7
rv3432c,3851669,856.5
rv3432c,3851679,866.3
rv3432c,3851775,3330.3
rv3432c,3851810,3522.6
rv3432c,3851885,1918.9
rv3436c,3855196,1752.8
rv3436c,3855244,0
rv3436c,3855297,0
rv3436c,3855312,0
rv3436c,3855352,0
rv3436c,3855492,0
rv3436c,3855562,0
rv3436c,3855607,0
rv3436c,3855733,0
rv3436c,3855757,0
rv3436c,3855799,0
rv3436c,3855868,0
rv3436c,3856016,11
rv3436c,3856039,0
rv3436c,3856099,0
rv3436c,3856123,11
rv3436c,3856130,0
rv3436c,3856282,0
rv3436c,3856288,0
rv3436c,3856356,0
rv3436c,3856390,0
rv3436c,3856457,0
rv3436c,3856611,0
rv3436c,3856651,0
rv3436c,3856685,0
rv3436c,3856862,0
rv3436c,3856865,0
rv3436c,3856984,0
rv3436c,3856993,0
rv3436c,3857029,0
rv3436c,3857050,13.9
rv3441c,3860583,0
rv3441c,3860613,0
rv3441c,3860635,0
rv3441c,3860666,0
rv3441c,3860683,0
rv3441c,3860941,0
rv3441c,3860964,0
rv3441c,3861066,0
rv3441c,3861094,0
rv3441c,3861188,0
rv3441c,3861226,0
rv3441c,3861241,0
rv3441c,3861279,0
rv3441c,3861294,0
rv3441c,3861550,1362.1
rv3442c,3861688,0
rv3442c,3861721,7.9
rv3442c,3861798,0
rv3442c,3861821,0
rv3442c,3861955,0
rv3442c,3862017,0
rv3442c,3862031,0
rv3443c,3862152,0
rv3443c,3862197,0
rv3443c,3862295,10.1
rv3443c,3862332,0
rv3443c,3862347,0
rv3443c,3862524,0
rv3443c,3862560,0
rv3444c,3862804,8801.2
rv3444c,3862942,1402.3
rv3444c,3863059,1164.3
rv3444c,3863080,1854.7
rv3444c,3863105,7062.2
rv3445c,3863127,1194.2
rv3445c,3863129,8566.4
rv3445c,3863235,4996.7
rv3445c,3863386,195.6
rv3445c,3863450,6466.7
rv3449,3869945,584.2
rv3449,3869965,2201.1
rv3449,3870046,0
rv3449,3870085,2735
rv3449,3870097,4707.3
rv3449,3870276,3250.6
rv3449,3870338,714
rv3449,3870583,1164.9
rv3449,3870600,6818.5
rv3449,3870647,1652.2
rv3449,3870688,2.9
rv3449,3870729,1160
rv3449,3870738,2481.4
rv3449,3870751,3943.6
rv3449,3870904,0
rv3449,3870918,472
rv3449,3871010,1234.1
rv3449,3871151,99.89999999999999
rv3449,3871189,815
rv3449,3871264,5.8
rv3449,3871283,176.4
rv3451,3873040,3081.9
rv3451,3873042,2103.6
rv3451,3873054,2060.7
rv3451,3873070,659.5
rv3451,3873106,541.2
rv3451,3873116,6522.2
rv3451,3873165,110.6
rv3451,3873191,133.8
rv3451,3873238,452.4
rv3451,3873249,4613.8
rv3451,3873331,127.6
rv3451,3873423,9461.9
rv3451,3873427,8753
rv3451,3873435,5500.4
rv3451,3873452,2232.3
rv3452,3873735,1222.5
rv3452,3873830,307
rv3452,3873886,6570.2
rv3452,3873898,1027.3
rv3452,3874009,53
rv3452,3874253,5664.2
rv3452,3874258,5362.4
rv3452,3874309,1370
rv3455c,3876292,2.9
rv3455c,3876414,76.6
rv3455c,3876640,98.1
rv3455c,3876667,21.8
rv3455c,3876688,9.2
rv3455c,3876694,214
rv3455c,3876749,11.899999999999999
rv3455c,3876841,16.9
rv3455c,3876956,40.8
rv3455c,3877036,0
rv3455c,3877043,0
rv3455c,3877070,12.3
rv3456c,3877219,4.2
rv3456c,3877302,1.3
rv3456c,3877323,0
rv3456c,3877331,0
rv3456c,3877380,0
rv3456c,3877472,2.9
rv3456c,3877599,0
rv3456c,3877611,0
rv3457c,3877644,823.1
rv3457c,3877665,154.7
rv3457c,3877680,63.2
rv3457c,3877719,22.3
rv3457c,3877905,0
rv3457c,3878160,0
rv3457c,3878184,0
rv3457c,3878250,0
rv3457c,3878296,2.9
rv3457c,3878371,0
rv3457c,3878396,0
rv3457c,3878400,0
rv3457c,3878510,0
rv3457c,3878592,0
rv3458c,3878839,1096.4
rv3458c,3878848,0
rv3458c,3878851,0
rv3458c,3878904,0
rv3458c,3879040,0
rv3458c,3879055,0
rv3458c,3879151,0
rv3458c,3879232,2.8
rv3458c,3879235,2.8
rv3458c,3879258,0
rv3458c,3879265,0
rv3458c,3879307,0
rv3458c,3879352,0
rv3458c,3879433,0
rv3459c,3879453,474.9
rv3459c,3879487,0
rv3459c,3879835,0
rv3460c,3879876,0
rv3460c,3879880,0
rv3460c,3879956,2.2
rv3460c,3879964,0
rv3460c,3879990,10.4
rv3460c,3880028,0
rv3460c,3880074,0
rv3460c,3880168,0
rv3460c,3880188,0
rv3460c,3880213,0
rv3460c,3880249,2.2
rv3461c,3880466,1974.6999999999998
rv3461c,3880509,11
rv3461c,3880570,1.3
rv3462c,3880612,456.7
rv3462c,3880618,25.9
rv3462c,3880624,0
rv3462c,3880651,0
rv3462c,3880699,0
rv3462c,3880809,0
rv3464,3882026,11
rv3464,3882077,0
rv3464,3882102,0
rv3464,3882107,0
rv3464,3882124,0
rv3464,3882186,0
rv3464,3882385,0
rv3464,3882436,0
rv3464,3882438,0
rv3464,3882454,0
rv3464,3882508,0
rv3464,3882515,0
rv3464,3882547,0
rv3464,3882556,0
rv3464,3882625,0
rv3464,3882721,0
rv3464,3882844,0
rv3464,3882868,0
rv3464,3882878,0
rv3464,3882897,0
rv3464,3882937,1.3
rv3464,3882968,0
rv3464,3882991,0
rv3465,3883054,0
rv3465,3883102,0
rv3465,3883229,0
rv3465,3883336,0
rv3465,3883346,0
rv3465,3883362,0
rv3465,3883406,0
rv3465,3883424,0
rv3465,3883619,287
rv3469c,3886335,0
rv3469c,3886445,582.9
rv3469c,3886470,374.59999999999997
rv3469c,3886718,183.6
rv3469c,3886755,1011.4
rv3469c,3886766,1071.8
rv3469c,3886930,12001.4
rv3469c,3886949,1896.1
rv3469c,3887048,2609.7
rv3469c,3887123,346
rv3469c,3887180,579
rv3469c,3887198,5222.1
rv3470c,3887324,266.1
rv3470c,3887373,0
rv3470c,3887439,11.5
rv3470c,3887662,5573.7
rv3470c,3887773,0
rv3470c,3887802,95.39999999999999
rv3470c,3887818,1435.6
rv3470c,3888021,784.6
rv3470c,3888111,47.9
rv3470c,3888173,1319.5
rv3470c,3888199,2425.2
rv3470c,3888375,351.8
rv3470c,3888424,3276.2999999999997
rv3470c,3888484,1485.3
rv3470c,3888648,1386.4
rv3470c,3888702,2234.4
rv3470c,3888744,745.3
rv3470c,3888824,214.3
rv3470c,3888916,246.2
rv3470c,3888925,2162.9
rv3473c,3890160,1562.8
rv3473c,3890204,14951.5
rv3473c,3890379,772.9000000000001
rv3473c,3890399,402.2
rv3473c,3890431,1292.7
rv3473c,3890506,8218.9
rv3473c,3890606,1282.5
rv3473c,3890747,267.40000000000003
rv3473c,3890773,516.8
rv3477,3894349,936.8
rv3477,3894436,285.5
rv3477,3894452,3938.7999999999997
rv3477,3894520,1403.6
rv3477,3894527,6691.5
rv3477,3894566,313.3
rv3478,3894624,2039.5
rv3478,3894653,3605.2999999999997
rv3478,3894780,2668.9
rv3478,3894821,4103.6
rv3478,3894896,379.4
rv3478,3894908,6014.9
rv3478,3894910,4699.5999999999995
rv3478,3894949,91.6
rv3478,3895025,2843.2
rv3478,3895061,5053.1
rv3478,3895067,436.5
rv3478,3895260,3005
rv3478,3895335,0
rv3478,3895410,3222.4
rv3478,3895686,0
rv3478,3895720,320.1
rv3478,3895754,786.5
rv3478,3895761,136.1
rv3478,3895784,761.3
rv3487c,3906411,3980.8
rv3487c,3906554,2108.4
rv3487c,3906640,16371.9
rv3487c,3906667,2009
rv3487c,3906684,12680.6
rv3487c,3906848,5912.5
rv3487c,3906906,12829.6
rv3487c,3906951,20.1
rv3487c,3906975,12514
rv3487c,3907018,1928.1
rv3487c,3907032,892.6999999999999
rv3487c,3907040,1986.1
rv3487c,3907134,7873.7
rv3490,3908488,12
rv3490,3908627,0
rv3490,3908704,0
rv3490,3908725,199.1
rv3490,3908733,52.1
rv3490,3908736,69.4
rv3490,3908772,12.9
rv3490,3908799,8.3
rv3490,3908823,58.6
rv3490,3908893,0
rv3490,3908901,97.1
rv3490,3908917,0
rv3490,3908989,2.6
rv3490,3908999,23.3
rv3490,3909037,30.8
rv3490,3909187,47.199999999999996
rv3490,3909206,18.1
rv3490,3909333,41.900000000000006
